Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-05 19:33:39,2019-05-05 19:38:25,4m - 45.906s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-05 19:33:39,2019-05-05 19:34:10,31.020s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 19:33:40,2019-05-05 19:33:43,3.150s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 19:33:43,2019-05-05 19:34:03,20.181s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 19:34:03,2019-05-05 19:34:07,4.029s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 19:34:07,2019-05-05 19:34:07,0.170s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 19:34:07,2019-05-05 19:34:09,2.006s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-05 19:34:09,2019-05-05 19:34:09,0.086s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-05 19:34:09,2019-05-05 19:34:09,0.023s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-05 19:34:09,2019-05-05 19:34:09,0.028s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-05 19:34:09,2019-05-05 19:34:10,0.056s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 19:34:10,2019-05-05 19:34:10,0.055s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 19:34:10,2019-05-05 19:34:10,0.678s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-05 19:34:10,2019-05-05 19:34:47,36.765s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 19:34:10,2019-05-05 19:34:12,1.349s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 19:34:12,2019-05-05 19:34:36,23.914s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-05 19:34:36,2019-05-05 19:34:41,5.006s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 19:34:41,2019-05-05 19:34:41,0.123s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 19:34:41,2019-05-05 19:34:43,2.003s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-05 19:34:43,2019-05-05 19:34:43,0.169s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-05 19:34:43,2019-05-05 19:34:43,0.159s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 19:34:43,2019-05-05 19:34:43,0.121s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 19:34:43,2019-05-05 19:34:46,3.005s,PASSED
