Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,2019-05-05 12:03:42,2019-05-05 12:07:31,3m - 49.316s,FAILED
,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,2019-05-05 12:03:42,2019-05-05 12:04:05,23.118s,PASSED
openBrowser,Chrome 74.0.3729.131,,2019-05-05 12:03:43,2019-05-05 12:03:45,2.791s,PASSED
navigateToUrl,Chrome 74.0.3729.131,,2019-05-05 12:03:45,2019-05-05 12:03:59,13.623s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 12:03:59,2019-05-05 12:04:04,5.019s,PASSED
maximizeWindow,Chrome 74.0.3729.131,,2019-05-05 12:04:04,2019-05-05 12:04:04,0.162s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 12:04:04,2019-05-05 12:04:04,0.123s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 12:04:04,2019-05-05 12:04:04,0.040s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 12:04:04,2019-05-05 12:04:04,0.039s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/label_rememberMe)).equals(""Remember me""))",Chrome 74.0.3729.131,,2019-05-05 12:04:04,2019-05-05 12:04:05,0.105s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 74.0.3729.131,,2019-05-05 12:04:05,2019-05-05 12:04:05,0.085s,PASSED
closeBrowser,Chrome 74.0.3729.131,,2019-05-05 12:04:05,2019-05-05 12:04:05,0.715s,PASSED
,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,2019-05-05 12:04:05,2019-05-05 12:04:30,25.008s,PASSED
openBrowser,Chrome 74.0.3729.131,,2019-05-05 12:04:06,2019-05-05 12:04:07,1.336s,PASSED
navigateToUrl,Chrome 74.0.3729.131,,2019-05-05 12:04:07,2019-05-05 12:04:19,12.131s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 12:04:19,2019-05-05 12:04:24,5.002s,PASSED
maximizeWindow,Chrome 74.0.3729.131,,2019-05-05 12:04:24,2019-05-05 12:04:24,0.116s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 12:04:24,2019-05-05 12:04:25,1.001s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 12:04:25,2019-05-05 12:04:25,0.167s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 12:04:25,2019-05-05 12:04:25,0.171s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 12:04:25,2019-05-05 12:04:26,1.001s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 74.0.3729.131,,2019-05-05 12:04:26,2019-05-05 12:04:27,0.143s,PASSED
