Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-05 13:45:33,2019-05-05 13:49:37,4m - 4.446s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-05 13:45:33,2019-05-05 13:45:57,24.027s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 13:45:34,2019-05-05 13:45:37,3.754s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 13:45:37,2019-05-05 13:45:50,12.303s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 13:45:50,2019-05-05 13:45:54,4.042s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 13:45:54,2019-05-05 13:45:54,0.148s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 13:45:54,2019-05-05 13:45:56,2.005s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:56,0.079s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:56,0.044s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:56,0.035s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:56,0.068s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:56,0.084s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 13:45:56,2019-05-05 13:45:57,0.996s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-05 13:45:57,2019-05-05 13:46:23,25.535s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 13:45:57,2019-05-05 13:45:59,1.758s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 13:45:59,2019-05-05 13:46:11,11.999s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-05 13:46:11,2019-05-05 13:46:16,5.005s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 13:46:16,2019-05-05 13:46:16,0.135s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 13:46:16,2019-05-05 13:46:18,2.003s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-05 13:46:18,2019-05-05 13:46:18,0.175s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-05 13:46:18,2019-05-05 13:46:19,0.202s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 13:46:19,2019-05-05 13:46:19,0.168s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 13:46:19,2019-05-05 13:46:22,3.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-05 13:46:22,2019-05-05 13:46:22,0.026s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 13:46:22,2019-05-05 13:46:23,0.820s,PASSED
,,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 74.0.3729.131,,,2019-05-05 13:46:23,2019-05-05 13:47:14,51.280s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 13:46:23,2019-05-05 13:46:25,1.813s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 13:46:25,2019-05-05 13:46:37,11.958s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 13:46:37,2019-05-05 13:46:40,3.003s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 13:46:40,2019-05-05 13:46:40,0.149s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 13:46:40,2019-05-05 13:46:42,2.012s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-05 13:46:42,2019-05-05 13:46:42,0.154s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-05 13:46:42,2019-05-05 13:46:42,0.201s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 13:46:42,2019-05-05 13:46:42,0.147s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-05 13:46:42,2019-05-05 13:46:48,6.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-05 13:46:48,2019-05-05 13:46:51,2.326s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 13:46:51,2019-05-05 13:46:54,3.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Add Product/span_Add Product""), 0))",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.032s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.021s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_name""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.040s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/textarea_description""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.025s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/checkbox_closedForBugEntry""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.026s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_version""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.026s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_component""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.026s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Assignee""), 1)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.027s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:54,0.048s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-05 13:46:54,2019-05-05 13:46:55,1.003s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 13:46:55,2019-05-05 13:46:55,0.038s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:46:55,2019-05-05 13:46:55,0.030s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-05 13:46:55,2019-05-05 13:46:56,1.003s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""))",Chrome 74.0.3729.131,,,2019-05-05 13:46:56,2019-05-05 13:46:56,0.124s,PASSED
