Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-10 11:40:57,2019-05-10 11:48:37,7m - 40.559s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-10 11:40:57,2019-05-10 11:41:25,28.185s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:40:58,2019-05-10 11:41:01,3.794s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:41:01,2019-05-10 11:41:18,16.560s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-10 11:41:18,2019-05-10 11:41:22,4.053s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-10 11:41:22,2019-05-10 11:41:22,0.173s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:41:22,2019-05-10 11:41:24,2.007s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:24,0.079s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:24,0.048s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:24,0.045s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:24,0.066s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:24,0.079s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-10 11:41:24,2019-05-10 11:41:25,0.810s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-10 11:41:25,2019-05-10 11:41:53,27.432s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:41:26,2019-05-10 11:41:27,1.798s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:41:27,2019-05-10 11:41:41,13.735s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-10 11:41:41,2019-05-10 11:41:46,5.007s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-10 11:41:46,2019-05-10 11:41:46,0.179s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:41:46,2019-05-10 11:41:48,2.004s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-10 11:41:48,2019-05-10 11:41:48,0.226s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-10 11:41:48,2019-05-10 11:41:49,0.184s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-10 11:41:49,2019-05-10 11:41:49,0.191s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-10 11:41:49,2019-05-10 11:41:52,3.005s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-10 11:41:52,2019-05-10 11:41:52,0.065s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-10 11:41:52,2019-05-10 11:41:53,0.806s,PASSED
,,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 74.0.3729.131,,,2019-05-10 11:41:53,2019-05-10 11:42:46,53.493s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:41:53,2019-05-10 11:41:55,1.637s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:41:55,2019-05-10 11:42:11,16.156s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-10 11:42:11,2019-05-10 11:42:14,3.004s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-10 11:42:14,2019-05-10 11:42:14,0.170s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:42:14,2019-05-10 11:42:16,2.005s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-10 11:42:16,2019-05-10 11:42:16,0.222s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-10 11:42:16,2019-05-10 11:42:17,0.200s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-10 11:42:17,2019-05-10 11:42:17,0.155s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-10 11:42:17,2019-05-10 11:42:23,6.005s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-10 11:42:23,2019-05-10 11:42:25,2.379s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-10 11:42:25,2019-05-10 11:42:28,3.005s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Add Product/span_Add Product""), 0))",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.068s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.040s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_name""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.027s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/textarea_description""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.022s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/checkbox_closedForBugEntry""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.028s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_version""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.029s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_component""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.032s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Assignee""), 1)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.021s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:28,0.054s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-10 11:42:28,2019-05-10 11:42:29,1.004s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-10 11:42:29,2019-05-10 11:42:30,0.078s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:42:30,2019-05-10 11:42:30,0.037s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-10 11:42:30,2019-05-10 11:42:31,1.002s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""))",Chrome 74.0.3729.131,,,2019-05-10 11:42:31,2019-05-10 11:42:31,0.175s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:42:31,2019-05-10 11:42:33,2.002s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/span_Software""))",Chrome 74.0.3729.131,,,2019-05-10 11:42:33,2019-05-10 11:42:33,0.147s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-10 11:42:33,2019-05-10 11:42:33,0.260s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/textarea_description""), ""1-Automation-testing Description"")",Chrome 74.0.3729.131,,,2019-05-10 11:42:33,2019-05-10 11:42:33,0.297s,PASSED
