Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
if (!(unkownComponentDesc.isEmpty()) && !(unkownComponentDefaultAsignee.isEmpty())),Chrome 74.0.3729.131,,,2019-05-09 14:15:32,2019-05-09 14:15:32,0.000s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:15:32,2019-05-09 14:15:34,2.000s,PASSED
,,,,,,,
Test Cases/Edit_Product/default_UnknownComponent,Chrome 74.0.3729.131,,,2019-05-09 14:15:34,2019-05-09 14:15:54,19.927s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/delete_icon_unknownCompnent""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:34,2019-05-09 14:15:34,0.221s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:15:34,2019-05-09 14:15:36,2.005s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/confirmDeleteProduct_popup""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:36,2019-05-09 14:15:37,0.185s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:15:37,2019-05-09 14:15:39,2.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Product_atleast_1_component""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:39,2019-05-09 14:15:39,0.131s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:15:39,2019-05-09 14:15:42,3.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/update_icon_unknownComponent""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:42,2019-05-09 14:15:42,0.350s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/unkown_description""))",Chrome 74.0.3729.131,,,2019-05-09 14:15:42,2019-05-09 14:15:42,0.134s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/unkown_description""), ""unknown1234"")",Chrome 74.0.3729.131,,,2019-05-09 14:15:42,2019-05-09 14:15:43,0.425s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/unkown_defaultAssignee""))",Chrome 74.0.3729.131,,,2019-05-09 14:15:43,2019-05-09 14:15:43,0.121s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/unkown_defaultAssignee""), ""divya.r@happiestminds.com"")",Chrome 74.0.3729.131,,,2019-05-09 14:15:43,2019-05-09 14:15:43,0.387s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/update_icon_unknownComponent""))",Chrome 74.0.3729.131,,,2019-05-09 14:15:43,2019-05-09 14:15:43,0.119s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Component has been updated""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:43,2019-05-09 14:15:44,0.631s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-09 14:15:44,2019-05-09 14:15:48,3.999s,PASSED
reusable.editPage.resetUnkownComponent(),Chrome 74.0.3729.131,,,2019-05-09 14:15:48,2019-05-09 14:15:51,2.874s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:15:51,2019-05-09 14:15:54,3.000s,PASSED
,,,,,,,
Test Cases/Edit_Product/component_section,Chrome 74.0.3729.131,,,2019-05-09 14:15:54,2019-05-09 14:16:09,14.844s,FAILED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_AddNewRow_Component""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:54,2019-05-09 14:15:54,0.132s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/unkown_description""), ""C1 description"")",Chrome 74.0.3729.131,,,2019-05-09 14:15:54,2019-05-09 14:15:54,0.228s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Add_component""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:54,2019-05-09 14:15:55,0.152s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Name_Email_required""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:55,2019-05-09 14:15:55,0.620s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:15:55,2019-05-09 14:15:57,2.004s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/unknown_Component""), ""C1"")",Chrome 74.0.3729.131,,,2019-05-09 14:15:57,2019-05-09 14:15:57,0.135s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/unkown_defaultAssignee""), ""kumar.nagendra@happiestminds.com"")",Chrome 74.0.3729.131,,,2019-05-09 14:15:57,2019-05-09 14:15:58,0.391s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Add_component""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:58,2019-05-09 14:15:58,0.145s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Component_added""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:15:58,2019-05-09 14:15:59,1.145s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:15:59,2019-05-09 14:16:02,2.999s,PASSED
"compName = getAttribute(findTestObject(""Page_BugsUI Edit Product/unknown_Component""), ""value"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:02,2019-05-09 14:16:02,0.042s,PASSED
"if (compName.equals(""C1""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:02,2019-05-09 14:16:02,0.000s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:02,2019-05-09 14:16:05,3.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/delete_icon_unknownCompnent""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:05,2019-05-09 14:16:05,0.141s,PASSED
reusable.editPage.deleteComponent(),Chrome 74.0.3729.131,,,2019-05-09 14:16:05,2019-05-09 14:16:05,0.178s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Component_deleted""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:05,2019-05-09 14:16:07,1.134s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:07,2019-05-09 14:16:09,2.000s,PASSED
"if (!(getAttribute(findTestObject(""Page_BugsUI Edit Product/unknown_Component""), ""value"").equals(""C1"")))",Chrome 74.0.3729.131,,,2019-05-09 14:16:09,2019-05-09 14:16:09,0.038s,PASSED
else,Chrome 74.0.3729.131,,,2019-05-09 14:16:09,2019-05-09 14:16:09,0.000s,PASSED
,,,,,,,
Test Cases/Edit_Product/version_section,Chrome 74.0.3729.131,,,2019-05-09 14:16:09,2019-05-09 14:16:38,29.105s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/delete_icon_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:09,2019-05-09 14:16:09,0.268s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:09,2019-05-09 14:16:11,2.004s,PASSED
reusable.editPage.deleteVersion(),Chrome 74.0.3729.131,,,2019-05-09 14:16:11,2019-05-09 14:16:11,0.155s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:11,2019-05-09 14:16:13,2.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Product_atleast_1_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:13,2019-05-09 14:16:14,0.107s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:14,2019-05-09 14:16:17,2.999s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/update_icon_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:17,2019-05-09 14:16:17,0.253s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_AddNewRow_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:17,2019-05-09 14:16:17,0.153s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/input_versionName""), ""V7"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:17,2019-05-09 14:16:17,0.150s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Add_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:17,2019-05-09 14:16:17,0.172s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Version_added""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:17,2019-05-09 14:16:18,0.652s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:18,2019-05-09 14:16:21,3.000s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/input_versionName""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:21,2019-05-09 14:16:21,0.089s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/input_versionName""), ""V5"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:21,2019-05-09 14:16:21,0.165s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/update_icon_version""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:21,2019-05-09 14:16:21,0.108s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:21,2019-05-09 14:16:24,3.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Version_updated""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:24,2019-05-09 14:16:24,0.086s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:24,2019-05-09 14:16:26,2.000s,PASSED
"versionName = getAttribute(findTestObject(""Page_BugsUI Edit Product/input_versionName""), ""value"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:26,2019-05-09 14:16:26,0.036s,PASSED
"if (versionName.equals(""V5""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:26,2019-05-09 14:16:26,0.000s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/delete_icon_version""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:26,2019-05-09 14:16:27,0.154s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:27,2019-05-09 14:16:30,2.999s,PASSED
reusable.editPage.deleteVersion(),Chrome 74.0.3729.131,,,2019-05-09 14:16:30,2019-05-09 14:16:30,0.181s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Version_deleted""), 0))",Chrome 74.0.3729.131,,,2019-05-09 14:16:30,2019-05-09 14:16:30,0.604s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-09 14:16:30,2019-05-09 14:16:33,3.003s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/input_versionName""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:33,2019-05-09 14:16:34,0.116s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/input_versionName""), ""1"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:34,2019-05-09 14:16:34,0.122s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/update_icon_version""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:34,2019-05-09 14:16:34,0.105s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-09 14:16:34,2019-05-09 14:16:38,4.001s,PASSED
,,,,,,,
Test Cases/Edit_Product/closedForBugEntery_UpdateProduct,Chrome 74.0.3729.131,,,2019-05-09 14:16:38,2019-05-09 14:16:56,18.027s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Edit Product/input_newName""), 2)",Chrome 74.0.3729.131,,,2019-05-09 14:16:38,2019-05-09 14:16:38,0.109s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/textarea_description""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:38,2019-05-09 14:16:38,0.141s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""Editing Description"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:38,2019-05-09 14:16:39,0.259s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:39,2019-05-09 14:16:41,2.003s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Edit Product/button_update_product"")))",Chrome 74.0.3729.131,,,2019-05-09 14:16:41,2019-05-09 14:16:41,0.240s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:41,2019-05-09 14:16:43,2.002s,PASSED
reusable.editPage.selectProduct(),Chrome 74.0.3729.131,,,2019-05-09 14:16:43,2019-05-09 14:16:50,7.229s,PASSED
"productDesc = getAttribute(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""value"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:50,2019-05-09 14:16:50,0.098s,PASSED
"if (productDesc.equals(""Editing Description""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:50,2019-05-09 14:16:50,0.000s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/textarea_description""))",Chrome 74.0.3729.131,,,2019-05-09 14:16:50,2019-05-09 14:16:50,0.117s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""Product for Automation"")",Chrome 74.0.3729.131,,,2019-05-09 14:16:50,2019-05-09 14:16:51,0.362s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:51,2019-05-09 14:16:53,2.005s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Edit Product/button_update_product"")))",Chrome 74.0.3729.131,,,2019-05-09 14:16:53,2019-05-09 14:16:53,0.269s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-09 14:16:53,2019-05-09 14:16:55,2.001s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-09 14:16:55,2019-05-09 14:16:56,0.908s,PASSED
