Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeSuite,Chrome 73.0.3683.103,,2019-05-03 16:22:48,2019-05-03 16:27:43,4m - 54.836s,PASSED
,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 73.0.3683.103,,2019-05-03 16:22:49,2019-05-03 16:23:04,15.056s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-05-03 16:22:49,2019-05-03 16:22:52,2.963s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-05-03 16:22:52,2019-05-03 16:22:57,4.977s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-03 16:22:57,2019-05-03 16:23:02,5.037s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-05-03 16:23:02,2019-05-03 16:23:03,0.190s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:03,0.117s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:03,0.042s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:03,0.065s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/label_rememberMe)).equals(""Remember me""))",Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:03,0.093s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:03,0.096s,PASSED
closeBrowser,Chrome 73.0.3683.103,,2019-05-03 16:23:03,2019-05-03 16:23:04,0.970s,PASSED
,,,,,,
Test Cases/Login/Valid_Login,Chrome 73.0.3683.103,,2019-05-03 16:23:04,2019-05-03 16:23:22,18.053s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-05-03 16:23:04,2019-05-03 16:23:06,1.561s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-05-03 16:23:06,2019-05-03 16:23:11,5.558s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-03 16:23:11,2019-05-03 16:23:16,5.003s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-05-03 16:23:16,2019-05-03 16:23:17,0.136s,PASSED
setText,Chrome 73.0.3683.103,,2019-05-03 16:23:17,2019-05-03 16:23:17,0.240s,PASSED
setText,Chrome 73.0.3683.103,,2019-05-03 16:23:17,2019-05-03 16:23:17,0.238s,PASSED
