Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-05 13:52:09,2019-05-05 13:56:10,4m - 0.673s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-05 13:52:09,2019-05-05 13:52:32,23.101s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 13:52:10,2019-05-05 13:52:13,3.131s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 13:52:13,2019-05-05 13:52:25,12.268s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 13:52:25,2019-05-05 13:52:29,4.023s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 13:52:29,2019-05-05 13:52:29,0.130s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 13:52:29,2019-05-05 13:52:31,2.003s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:52:31,2019-05-05 13:52:32,0.056s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:32,0.031s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:32,0.027s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:32,0.054s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:32,0.054s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:32,0.729s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-05 13:52:32,2019-05-05 13:52:57,24.922s,PASSED
