Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-10 11:30:07,2019-05-10 11:36:45,6m - 37.593s,FAILED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-10 11:30:08,2019-05-10 11:30:31,23.205s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:30:08,2019-05-10 11:30:12,3.672s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:30:12,2019-05-10 11:30:23,11.362s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-10 11:30:23,2019-05-10 11:30:27,4.035s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-10 11:30:27,2019-05-10 11:30:27,0.203s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:30:27,2019-05-10 11:30:29,2.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:30:29,2019-05-10 11:30:29,0.109s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:30:29,2019-05-10 11:30:30,0.058s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-10 11:30:30,2019-05-10 11:30:30,0.053s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-10 11:30:30,2019-05-10 11:30:30,0.073s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-10 11:30:30,2019-05-10 11:30:30,0.114s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-10 11:30:30,2019-05-10 11:30:31,1.052s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-10 11:30:31,2019-05-10 11:30:54,23.316s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:30:31,2019-05-10 11:30:33,1.879s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:30:33,2019-05-10 11:30:43,9.599s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-10 11:30:43,2019-05-10 11:30:48,5.004s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-10 11:30:48,2019-05-10 11:30:48,0.135s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-10 11:30:48,2019-05-10 11:30:50,2.006s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-10 11:30:50,2019-05-10 11:30:50,0.185s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-10 11:30:50,2019-05-10 11:30:50,0.201s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-10 11:30:50,2019-05-10 11:30:50,0.203s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-10 11:30:50,2019-05-10 11:30:53,3.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-10 11:30:53,2019-05-10 11:30:53,0.040s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-10 11:30:53,2019-05-10 11:30:54,0.835s,PASSED
,,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 74.0.3729.131,,,2019-05-10 11:30:54,2019-05-10 11:32:02,1m - 7.897s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-10 11:30:55,2019-05-10 11:30:56,1.905s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-10 11:30:56,2019-05-10 11:31:27,30.403s,PASSED
