Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 17:23:21,2019-05-05 17:24:24,1m - 2.007s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:24:24,2019-05-05 17:24:27,3.009s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 17:24:27,2019-05-05 17:24:27,0.189s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:24:27,2019-05-05 17:24:29,2.009s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:29,2019-05-05 17:24:29,0.239s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:29,2019-05-05 17:24:29,0.172s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:29,2019-05-05 17:24:29,0.111s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-05 17:24:29,2019-05-05 17:24:35,6.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:24:35,2019-05-05 17:24:38,2.548s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:24:38,2019-05-05 17:24:41,3.007s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Add Product/span_Add Product""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.083s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.046s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_name""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.039s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/textarea_description""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.025s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/checkbox_closedForBugEntry""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.026s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_version""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.028s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_component""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.025s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Assignee""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.028s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:41,0.048s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-05 17:24:41,2019-05-05 17:24:42,1.005s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:42,2019-05-05 17:24:42,0.085s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:24:42,2019-05-05 17:24:42,0.042s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-05 17:24:42,2019-05-05 17:24:43,1.005s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:43,2019-05-05 17:24:43,0.182s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:24:43,2019-05-05 17:24:45,2.004s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/span_Software""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:45,2019-05-05 17:24:46,0.321s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:46,2019-05-05 17:24:46,0.502s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/textarea_description""), ""1-Automation-testing Description"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:46,2019-05-05 17:24:47,0.468s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_version""), ""1"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:47,2019-05-05 17:24:47,0.122s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:24:47,2019-05-05 17:24:47,0.038s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-05 17:24:47,2019-05-05 17:24:48,1.006s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:48,2019-05-05 17:24:48,0.095s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/defaultAssigne_inputbox""), ""kumar nagendra"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:48,2019-05-05 17:24:49,0.662s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/span_kumar.nagendra""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:49,2019-05-05 17:24:50,1.322s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:24:50,2019-05-05 17:24:52,2.004s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:52,2019-05-05 17:24:52,0.079s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_component""), ""Auto-1"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:52,2019-05-05 17:24:52,0.280s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/componentDescription""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:52,2019-05-05 17:24:52,0.040s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:52,2019-05-05 17:24:52,0.040s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/componentDescription""), ""Auto-1 description"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:52,2019-05-05 17:24:53,0.291s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:53,2019-05-05 17:24:53,0.027s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:24:53,2019-05-05 17:24:55,2.005s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-05 17:24:55,2019-05-05 17:24:55,0.084s,PASSED
"clearText(findTestObject(""Page_BugsUI Add Product/input_name""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:55,2019-05-05 17:24:55,0.116s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""BugsUITest"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:55,2019-05-05 17:24:55,0.233s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/AddProduct_button""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:55,2019-05-05 17:24:55,0.107s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:24:55,2019-05-05 17:24:57,2.005s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Product BugsUITest already""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:24:57,2019-05-05 17:24:57,0.069s,PASSED
"text = getText(findTestObject(""Page_BugsUI Add Product/div_Product BugsUITest already""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:57,2019-05-05 17:24:57,0.060s,PASSED
"if (text.equals(""Product BugsUITest already exists.""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:57,2019-05-05 17:24:57,0.002s,PASSED
"clearText(findTestObject(""Page_BugsUI Add Product/input_name""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:57,2019-05-05 17:24:58,0.078s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-05 17:24:58,2019-05-05 17:24:58,0.492s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/AddProduct_button""))",Chrome 74.0.3729.131,,,2019-05-05 17:24:58,2019-05-05 17:24:58,0.138s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:24:58,2019-05-05 17:25:01,3.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Product_added_success""), 3))",Chrome 74.0.3729.131,,,2019-05-05 17:25:01,2019-05-05 17:25:01,0.146s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:01,2019-05-05 17:25:03,2.003s,PASSED
,,,,,,,
Test Cases/Add_Product/AddedProductAvailability,Chrome 74.0.3729.131,,,2019-05-05 17:25:03,2019-05-05 17:25:35,31.191s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:04,2019-05-05 17:25:06,2.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/a_New Bug""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:25:06,2019-05-05 17:25:06,0.348s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:25:06,2019-05-05 17:25:09,3.006s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI New Bug/span_Raise New Bug""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:25:09,2019-05-05 17:25:24,15.508s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Classification""), ""Software"")",Chrome 74.0.3729.131,,,2019-05-05 17:25:24,2019-05-05 17:25:25,0.407s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:25,2019-05-05 17:25:27,2.005s,PASSED
"click(findTestObject(""Page_BugsUI New Bug/span_Software""))",Chrome 74.0.3729.131,,,2019-05-05 17:25:27,2019-05-05 17:25:27,0.269s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:25:27,2019-05-05 17:25:30,3.004s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Package""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-05 17:25:30,2019-05-05 17:25:31,1.110s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI New Bug/span_1-Automation-testing""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:25:31,2019-05-05 17:25:32,0.294s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:25:32,2019-05-05 17:25:35,3.003s,PASSED
,,,,,,,
Test Cases/Add_Product/Delete_added_product,Chrome 74.0.3729.131,,,2019-05-05 17:25:35,2019-05-05 17:26:07,32.405s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/button_Product""), 10))",Chrome 74.0.3729.131,,,2019-05-05 17:25:35,2019-05-05 17:25:37,2.241s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:37,2019-05-05 17:25:39,2.001s,PASSED
if (verifyAlertPresent(3)),Chrome 74.0.3729.131,,,2019-05-05 17:25:39,2019-05-05 17:25:40,0.557s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 17:25:40,2019-05-05 17:25:44,4.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/span_Edit Product""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:25:44,2019-05-05 17:25:44,0.029s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/div_Choose Classification""), ""Software"")",Chrome 74.0.3729.131,,,2019-05-05 17:25:44,2019-05-05 17:25:44,0.262s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:44,2019-05-05 17:25:46,2.001s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/span_Software""))",Chrome 74.0.3729.131,,,2019-05-05 17:25:46,2019-05-05 17:25:46,0.095s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/div_Choose Product""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-05 17:25:46,2019-05-05 17:25:46,0.311s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:25:46,2019-05-05 17:25:48,2.002s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/span_1-Automation-testing""))",Chrome 74.0.3729.131,,,2019-05-05 17:25:48,2019-05-05 17:25:48,0.106s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 1)",Chrome 74.0.3729.131,,,2019-05-05 17:25:48,2019-05-05 17:25:48,0.030s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:25:48,2019-05-05 17:25:54,5.152s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:25:54,2019-05-05 17:25:57,3.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/confirmDeleteProduct_popup""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:25:57,2019-05-05 17:25:57,0.169s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:25:57,2019-05-05 17:26:00,3.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:26:00,2019-05-05 17:26:00,0.022s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""))",Chrome 74.0.3729.131,,,2019-05-05 17:26:00,2019-05-05 17:26:00,0.086s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:26:00,2019-05-05 17:26:03,3.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/confirmDeleteProduct_popup""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:26:03,2019-05-05 17:26:03,0.149s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:26:03,2019-05-05 17:26:06,3.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Product has been deleted""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:26:06,2019-05-05 17:26:06,0.083s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 17:26:06,2019-05-05 17:26:07,0.765s,PASSED
,,,,,,,
Test Cases/Edit_Product/Edit_product_fields,Chrome 74.0.3729.131,,,2019-05-05 17:26:07,2019-05-05 17:27:06,59.278s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 17:26:07,2019-05-05 17:26:09,1.569s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 17:26:09,2019-05-05 17:26:38,29.108s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:26:38,2019-05-05 17:26:41,3.003s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 17:26:41,2019-05-05 17:26:41,0.117s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:26:41,2019-05-05 17:26:43,2.002s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-05 17:26:43,2019-05-05 17:26:43,0.163s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-05 17:26:43,2019-05-05 17:26:43,0.167s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 17:26:43,2019-05-05 17:26:43,0.120s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 17:26:43,2019-05-05 17:26:47,4.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:26:47,2019-05-05 17:26:50,2.246s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/span_Edit Product""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:26:50,2019-05-05 17:26:57,7.194s,PASSED
reusable.editPage.selectProduct(),Chrome 74.0.3729.131,,,2019-05-05 17:26:57,2019-05-05 17:27:04,7.066s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/input_newName""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.020s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/textarea_description""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.018s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_closed_for_bug_entry""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.017s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Edit Product/button_update_product"")))",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.031s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 2)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.025s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Component Information""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.018s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Refresh components""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.019s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_AddNewRow_Component""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.019s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/span_Version Information""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.019s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Refresh versions""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.018s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_AddNewRow_version""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:04,0.023s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:27:04,2019-05-05 17:27:06,2.002s,PASSED
,,,,,,,
Test Cases/Edit_Product/closedForBugEntery_UpdateProduct,Chrome 74.0.3729.131,,,2019-05-05 17:27:06,2019-05-05 17:27:24,17.791s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Edit Product/input_newName""), 2)",Chrome 74.0.3729.131,,,2019-05-05 17:27:06,2019-05-05 17:27:06,0.023s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/textarea_description""))",Chrome 74.0.3729.131,,,2019-05-05 17:27:06,2019-05-05 17:27:07,0.063s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""Editing Description"")",Chrome 74.0.3729.131,,,2019-05-05 17:27:07,2019-05-05 17:27:07,0.249s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:27:07,2019-05-05 17:27:09,2.003s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Edit Product/button_update_product"")))",Chrome 74.0.3729.131,,,2019-05-05 17:27:09,2019-05-05 17:27:09,0.312s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:27:09,2019-05-05 17:27:11,2.004s,PASSED
reusable.editPage.selectProduct(),Chrome 74.0.3729.131,,,2019-05-05 17:27:11,2019-05-05 17:27:19,7.482s,PASSED
"productDesc = getAttribute(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""value"")",Chrome 74.0.3729.131,,,2019-05-05 17:27:19,2019-05-05 17:27:19,0.067s,PASSED
"if (productDesc.equals(""Editing Description""))",Chrome 74.0.3729.131,,,2019-05-05 17:27:19,2019-05-05 17:27:19,0.002s,PASSED
"clearText(findTestObject(""Page_BugsUI Edit Product/textarea_description""))",Chrome 74.0.3729.131,,,2019-05-05 17:27:19,2019-05-05 17:27:19,0.086s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/textarea_description""), ""Product for Automation"")",Chrome 74.0.3729.131,,,2019-05-05 17:27:19,2019-05-05 17:27:19,0.373s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:27:19,2019-05-05 17:27:21,2.002s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI Edit Product/button_update_product"")))",Chrome 74.0.3729.131,,,2019-05-05 17:27:21,2019-05-05 17:27:21,0.176s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:27:21,2019-05-05 17:27:23,2.004s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 17:27:23,2019-05-05 17:27:24,0.699s,PASSED
,,,,,,,
Test Cases/NewBugCreation/Creating_bug,Chrome 74.0.3729.131,,,2019-05-05 17:27:24,2019-05-05 17:28:45,1m - 20.993s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 17:27:24,2019-05-05 17:27:26,1.581s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 17:27:26,2019-05-05 17:28:01,35.496s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:28:01,2019-05-05 17:28:04,3.004s,PASSED
reusable.loginBugZillaUI.login(),Chrome 74.0.3729.131,,,2019-05-05 17:28:04,2019-05-05 17:28:05,0.923s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 17:28:05,2019-05-05 17:28:09,4.005s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-05 17:28:09,2019-05-05 17:28:10,0.359s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-05 17:28:10,2019-05-05 17:28:13,3.004s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI New Bug/span_Raise New Bug""), 0)",Chrome 74.0.3729.131,,,2019-05-05 17:28:13,2019-05-05 17:28:27,14.130s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Classification""), ""Software"")",Chrome 74.0.3729.131,,,2019-05-05 17:28:27,2019-05-05 17:28:27,0.453s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:28:27,2019-05-05 17:28:29,2.004s,PASSED
"click(findTestObject(""Page_BugsUI New Bug/span_Software""))",Chrome 74.0.3729.131,,,2019-05-05 17:28:29,2019-05-05 17:28:30,0.295s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Package""), ""BugsUITest"")",Chrome 74.0.3729.131,,,2019-05-05 17:28:30,2019-05-05 17:28:30,0.349s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 17:28:30,2019-05-05 17:28:32,2.003s,PASSED
