Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeSuite,Chrome 73.0.3683.103,,2019-05-04 11:57:05,2019-05-04 12:02:27,5m - 22.117s,PASSED
,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 73.0.3683.103,,2019-05-04 11:57:06,2019-05-04 11:57:31,25.721s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-05-04 11:57:06,2019-05-04 11:57:09,3.051s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-05-04 11:57:09,2019-05-04 11:57:24,14.603s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-04 11:57:24,2019-05-04 11:57:28,4.078s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-05-04 11:57:28,2019-05-04 11:57:28,0.171s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-04 11:57:28,2019-05-04 11:57:30,2.007s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-04 11:57:30,2019-05-04 11:57:30,0.147s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-04 11:57:30,2019-05-04 11:57:30,0.039s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-04 11:57:30,2019-05-04 11:57:30,0.042s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/label_rememberMe)).equals(""Remember me""))",Chrome 73.0.3683.103,,2019-05-04 11:57:30,2019-05-04 11:57:30,0.112s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 73.0.3683.103,,2019-05-04 11:57:30,2019-05-04 11:57:31,0.083s,PASSED
closeBrowser,Chrome 73.0.3683.103,,2019-05-04 11:57:31,2019-05-04 11:57:31,0.871s,PASSED
,,,,,,
Test Cases/Login/Valid_Login,Chrome 73.0.3683.103,,2019-05-04 11:57:31,2019-05-04 11:58:00,28.362s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-05-04 11:57:32,2019-05-04 11:57:33,1.741s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-05-04 11:57:33,2019-05-04 11:57:48,14.467s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-04 11:57:48,2019-05-04 11:57:53,5.007s,PASSED
maximizeWindow,Chrome 73.0.3683.103,,2019-05-04 11:57:53,2019-05-04 11:57:53,0.228s,PASSED
