Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-05 18:57:30,2019-05-05 19:05:41,8m - 11.064s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-05 18:57:30,2019-05-05 18:58:34,1m - 4.366s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-05 18:57:30,2019-05-05 18:57:35,4.130s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-05 18:57:35,2019-05-05 18:58:27,52.247s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-05 18:58:27,2019-05-05 18:58:31,4.047s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-05 18:58:31,2019-05-05 18:58:31,0.189s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-05 18:58:31,2019-05-05 18:58:33,2.003s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:33,0.082s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:33,0.057s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:33,0.043s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:33,0.071s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:33,0.110s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-05 18:58:33,2019-05-05 18:58:34,0.889s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-05 18:58:34,2019-05-05 18:59:47,1m - 13.003s,PASSED
