Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,,2019-05-06 16:12:14,2019-05-06 16:17:49,5m - 34.970s,PASSED
,,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,,2019-05-06 16:12:14,2019-05-06 16:12:41,26.540s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-06 16:12:15,2019-05-06 16:12:19,3.791s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-06 16:12:19,2019-05-06 16:12:34,14.729s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-06 16:12:34,2019-05-06 16:12:38,4.026s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-06 16:12:38,2019-05-06 16:12:38,0.177s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-06 16:12:38,2019-05-06 16:12:40,2.012s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_username""), 0)",Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:40,0.135s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/input_password""), 0)",Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:40,0.036s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI/checkbox_RememberMe""), 0)",Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:40,0.032s,PASSED
"if (getText(findTestObject(""Page_BugsUI/label_rememberMe"")).equals(""Remember me""))",Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:40,0.060s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:40,0.048s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-06 16:12:40,2019-05-06 16:12:41,0.676s,PASSED
,,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,,2019-05-06 16:12:41,2019-05-06 16:13:07,26.279s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-06 16:12:41,2019-05-06 16:12:43,1.404s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-06 16:12:43,2019-05-06 16:12:56,13.259s,PASSED
delay(5),Chrome 74.0.3729.131,,,2019-05-06 16:12:56,2019-05-06 16:13:01,5.007s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-06 16:13:01,2019-05-06 16:13:01,0.156s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-06 16:13:01,2019-05-06 16:13:03,2.010s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:03,2019-05-06 16:13:03,0.207s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:03,2019-05-06 16:13:03,0.172s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-06 16:13:03,2019-05-06 16:13:04,0.121s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-06 16:13:04,2019-05-06 16:13:07,3.007s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-06 16:13:07,2019-05-06 16:13:07,0.066s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,,2019-05-06 16:13:07,2019-05-06 16:13:07,0.654s,PASSED
,,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 74.0.3729.131,,,2019-05-06 16:13:07,2019-05-06 16:13:57,49.566s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-06 16:13:08,2019-05-06 16:13:09,1.351s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-06 16:13:09,2019-05-06 16:13:23,13.797s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-06 16:13:23,2019-05-06 16:13:26,3.003s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-06 16:13:26,2019-05-06 16:13:26,0.129s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-06 16:13:26,2019-05-06 16:13:28,2.003s,PASSED
"setText(findTestObject(""Page_BugsUI/input_username""), ""knagendra-ext"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:28,2019-05-06 16:13:28,0.137s,PASSED
"setText(findTestObject(""Page_BugsUI/input_password""), ""Kum1!@#$%^&*()ar"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:28,2019-05-06 16:13:28,0.162s,PASSED
"if (verifyElementClickable(findTestObject(""Page_BugsUI/button_Login"")))",Chrome 74.0.3729.131,,,2019-05-06 16:13:28,2019-05-06 16:13:28,0.113s,PASSED
delay(6),Chrome 74.0.3729.131,,,2019-05-06 16:13:28,2019-05-06 16:13:34,6.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0))",Chrome 74.0.3729.131,,,2019-05-06 16:13:34,2019-05-06 16:13:36,2.253s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-06 16:13:36,2019-05-06 16:13:40,3.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Add Product/span_Add Product""), 0))",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.025s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.022s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_name""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.020s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/textarea_description""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.021s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/checkbox_closedForBugEntry""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.023s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_version""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.020s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/input_component""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.023s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Choose Assignee""), 1)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.021s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/AddProduct_button""), 0)",Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:40,0.039s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-06 16:13:40,2019-05-06 16:13:41,1.002s,PASSED
"if (verifyElementNotClickable(findTestObject(""Page_BugsUI Add Product/AddProduct_button"")))",Chrome 74.0.3729.131,,,2019-05-06 16:13:41,2019-05-06 16:13:41,0.028s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""), 0)",Chrome 74.0.3729.131,,,2019-05-06 16:13:41,2019-05-06 16:13:41,0.025s,PASSED
delay(1),Chrome 74.0.3729.131,,,2019-05-06 16:13:41,2019-05-06 16:13:42,1.003s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/div_Choose Classification""))",Chrome 74.0.3729.131,,,2019-05-06 16:13:42,2019-05-06 16:13:42,0.115s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-06 16:13:42,2019-05-06 16:13:44,2.002s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/span_Software""))",Chrome 74.0.3729.131,,,2019-05-06 16:13:44,2019-05-06 16:13:44,0.090s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""1-Automation-testing"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:44,2019-05-06 16:13:44,0.243s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/textarea_description""), ""1-Automation-testing Description"")",Chrome 74.0.3729.131,,,2019-05-06 16:13:44,2019-05-06 16:13:45,0.295s,PASSED
