Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeSuite,Chrome 74.0.3729.131,,2019-05-05 11:49:21,2019-05-05 11:53:28,4m - 6.861s,PASSED
,,,,,,
Test Cases/Login/Bugzilla-LoginPage-Loads,Chrome 74.0.3729.131,,2019-05-05 11:49:21,2019-05-05 11:49:46,24.921s,PASSED
openBrowser,Chrome 74.0.3729.131,,2019-05-05 11:49:22,2019-05-05 11:49:24,2.815s,PASSED
navigateToUrl,Chrome 74.0.3729.131,,2019-05-05 11:49:24,2019-05-05 11:49:39,14.083s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:49:39,2019-05-05 11:49:43,4.041s,PASSED
maximizeWindow,Chrome 74.0.3729.131,,2019-05-05 11:49:43,2019-05-05 11:49:43,0.159s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:49:43,2019-05-05 11:49:45,2.010s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:45,0.111s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:45,0.036s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:45,0.031s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/label_rememberMe)).equals(""Remember me""))",Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:45,0.068s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:45,0.071s,PASSED
closeBrowser,Chrome 74.0.3729.131,,2019-05-05 11:49:45,2019-05-05 11:49:46,1.080s,PASSED
,,,,,,
Test Cases/Login/Valid_Login,Chrome 74.0.3729.131,,2019-05-05 11:49:46,2019-05-05 11:50:13,26.948s,PASSED
openBrowser,Chrome 74.0.3729.131,,2019-05-05 11:49:46,2019-05-05 11:49:48,1.759s,PASSED
navigateToUrl,Chrome 74.0.3729.131,,2019-05-05 11:49:48,2019-05-05 11:50:01,13.221s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:01,2019-05-05 11:50:06,5.003s,PASSED
maximizeWindow,Chrome 74.0.3729.131,,2019-05-05 11:50:06,2019-05-05 11:50:07,0.166s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:07,2019-05-05 11:50:09,2.005s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:09,2019-05-05 11:50:09,0.238s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:09,2019-05-05 11:50:09,0.209s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 74.0.3729.131,,2019-05-05 11:50:09,2019-05-05 11:50:09,0.154s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:09,2019-05-05 11:50:12,3.003s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 74.0.3729.131,,2019-05-05 11:50:12,2019-05-05 11:50:12,0.068s,PASSED
closeBrowser,Chrome 74.0.3729.131,,2019-05-05 11:50:12,2019-05-05 11:50:13,0.866s,PASSED
,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 74.0.3729.131,,2019-05-05 11:50:13,2019-05-05 11:51:03,49.776s,PASSED
openBrowser,Chrome 74.0.3729.131,,2019-05-05 11:50:13,2019-05-05 11:50:15,1.575s,PASSED
navigateToUrl,Chrome 74.0.3729.131,,2019-05-05 11:50:15,2019-05-05 11:50:28,13.294s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:28,2019-05-05 11:50:31,3.004s,PASSED
maximizeWindow,Chrome 74.0.3729.131,,2019-05-05 11:50:31,2019-05-05 11:50:31,0.194s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:31,2019-05-05 11:50:33,2.003s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:33,2019-05-05 11:50:34,0.269s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:34,2019-05-05 11:50:34,0.222s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI/button_Login))),Chrome 74.0.3729.131,,2019-05-05 11:50:34,2019-05-05 11:50:34,0.138s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:34,2019-05-05 11:50:40,6.005s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 74.0.3729.131,,2019-05-05 11:50:40,2019-05-05 11:50:42,2.368s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:42,2019-05-05 11:50:45,3.003s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/span_Add Product), 0))",Chrome 74.0.3729.131,,2019-05-05 11:50:45,2019-05-05 11:50:46,0.041s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.029s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.032s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.030s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.032s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.027s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.037s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.050s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.057s,PASSED
click,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:46,0.175s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:46,2019-05-05 11:50:48,2.003s,PASSED
click,Chrome 74.0.3729.131,,2019-05-05 11:50:48,2019-05-05 11:50:48,0.164s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:48,2019-05-05 11:50:48,0.308s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:48,2019-05-05 11:50:49,0.325s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:49,2019-05-05 11:50:49,0.109s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 74.0.3729.131,,2019-05-05 11:50:49,2019-05-05 11:50:49,0.032s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:49,2019-05-05 11:50:49,0.334s,PASSED
click,Chrome 74.0.3729.131,,2019-05-05 11:50:49,2019-05-05 11:50:50,0.611s,PASSED
delay,Chrome 74.0.3729.131,,2019-05-05 11:50:50,2019-05-05 11:50:52,2.003s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 74.0.3729.131,,2019-05-05 11:50:52,2019-05-05 11:50:52,0.069s,PASSED
setText,Chrome 74.0.3729.131,,2019-05-05 11:50:52,2019-05-05 11:50:52,0.196s,PASSED
verifyElementPresent,Chrome 74.0.3729.131,,2019-05-05 11:50:52,2019-05-05 11:50:52,0.031s,PASSED
